"month","hour_of_day","day_of_week","operator","trips","scheduled_rides","trips_with_wait","wait_p50","wait_p90","trips_wait_gt10","trips_wait_gt15","share_wait_gt10","share_wait_gt15","avg_duration_min","avg_speed_mph","avg_fare","shared_requests","shared_matches","wav_requests","wav_matches","sum_miles","sum_time_sec","sum_total_fare"
"2025-03-01",17,4,"Lyft",43831,523,43308,260.6,495.5,2149,355,0.0496,0.0082,23.22,11.52,32.74,0,0,144,144,195349.96,61059046,1434845.97
"2025-03-01",17,4,"Uber",109269,610,108659,228.1,460.2,4843,941,0.0446,0.0087,22.38,11.99,36.98,3263,1334,310,310,488779.44,146701053,4041100.39
"2025-03-01",17,5,"Lyft",44845,341,44504,255.5,481.6,1957,274,0.044,0.0062,21.54,11.92,30.87,0,0,126,126,191918.77,57948976,1384503.84
"2025-03-01",17,5,"Uber",115902,546,115356,227.7,460.4,5399,1079,0.0468,0.0094,21.33,12.46,33.6,3725,1769,313,313,513299.56,148304993,3894263.1
"2025-03-01",17,6,"Lyft",58869,273,58596,274.5,526.1,3686,639,0.0629,0.0109,20.75,12.65,30.86,0,0,152,152,257595.51,73286304,1816564.6
"2025-03-01",17,6,"Uber",143149,498,142651,246.2,514.8,8951,1830,0.0627,0.0128,20.36,13.57,33.93,4378,2112,282,282,659272.77,174908711,4857302.35
"2025-03-01",17,7,"Lyft",44880,218,44662,270.4,520.5,2755,579,0.0617,0.013,20.09,15.16,32.05,0,0,108,108,227739.33,54091055,1438442.14
"2025-03-01",17,7,"Uber",113674,413,113261,252.6,542.1,8547,2089,0.0755,0.0184,19.99,16.19,35.5,3957,1954,249,249,613095.23,136311741,4035715.22
"2025-03-01",18,1,"Lyft",44644,278,44366,252,477.6,2129,429,0.048,0.0097,18.18,14.13,28.96,0,0,143,143,191159.47,48700374,1292780.51
"2025-03-01",18,1,"Uber",120365,391,119974,230.8,482.8,6511,1281,0.0543,0.0107,17.94,14.88,32.33,3853,1627,276,276,535478.64,129551942,3891700.63
"2025-03-01",18,2,"Lyft",36567,199,36368,254.9,474.3,1530,231,0.0421,0.0064,18.73,13.2,28.9,0,0,127,127,150744.89,41101642,1056697.46
"2025-03-01",18,2,"Uber",99473,293,99180,229.7,461.3,4547,883,0.0458,0.0089,18.63,13.79,32.79,3082,1245,216,216,425930.29,111182403,3262035.1
"2025-03-01",18,3,"Lyft",41364,285,41079,280.2,682.4,5341,2141,0.13,0.0521,18.82,12.91,31.06,0,0,113,113,167529.86,46712586,1284616.21
"2025-03-01",18,3,"Uber",117104,422,116682,270.3,660.7,14832,4389,0.1271,0.0376,18.61,13.18,37.8,4011,1868,318,318,478510.17,130735799,4426223.89
"2025-03-01",18,4,"Lyft",44690,312,44378,285.4,540.1,3049,510,0.0687,0.0115,19.88,12.7,30.82,0,0,118,118,188051.04,53319466,1377560.28
"2025-03-01",18,4,"Uber",110962,379,110583,252,515.7,6916,1346,0.0625,0.0122,20.16,13.68,36.5,3407,1582,255,255,510025.25,134198521,4049696.05
"2025-03-01",18,5,"Lyft",47661,251,47410,286.5,528.7,2949,463,0.0622,0.0098,19.29,12.96,29.7,0,0,116,116,198603.9,55165699,1415420.53
"2025-03-01",18,5,"Uber",122489,357,122131,258.7,509.5,7370,1425,0.0603,0.0117,19.2,13.71,32.4,3918,1896,282,282,537296.72,141135860,3968379.91
"2025-03-01",18,6,"Lyft",57705,271,57434,331.1,626.7,6679,1350,0.1163,0.0235,19.56,12.69,32.46,0,0,164,164,238663.56,67719624,1872828.65
"2025-03-01",18,6,"Uber",154066,430,153636,328.5,661,20685,4791,0.1346,0.0312,20.05,13.94,36.08,5123,2823,314,314,717547.88,185337751,5559221.79
"2025-03-01",18,7,"Lyft",44274,179,44095,308.2,583.5,4027,795,0.0913,0.018,18.68,15.57,31.07,0,0,118,118,214575.63,49621684,1375740.84
"2025-03-01",18,7,"Uber",114349,337,114012,302.8,644.1,13928,3465,0.1222,0.0304,18.78,16.53,34.34,4235,2130,238,238,591716.34,128834973,3927191.67
"2025-03-01",19,1,"Lyft",40845,147,40698,247,454.1,1548,279,0.038,0.0069,17.17,16.21,28.22,0,0,89,89,189496.57,42076499,1152602.49
"2025-03-01",19,1,"Uber",110960,241,110719,229.2,469.4,5737,1100,0.0518,0.0099,16.75,16.99,31.58,3883,1622,196,196,526090.32,111500205,3503709.59
"2025-03-01",19,2,"Lyft",35894,149,35745,253.7,457.9,1219,172,0.0341,0.0048,17.78,15.82,28.36,0,0,73,73,168343.07,38296163,1017821.74
"2025-03-01",19,2,"Uber",94068,186,93882,230.7,455.9,4015,765,0.0428,0.0081,17.26,16.51,32.9,3183,1329,198,198,446740.14,97409608,3095229.64
"2025-03-01",19,3,"Lyft",41823,209,41614,283,551,3270,924,0.0786,0.0222,17.67,15.37,29.15,0,0,94,94,189291.5,44335196,1219027.17
"2025-03-01",19,3,"Uber",108892,289,108603,251.1,522.6,7419,1811,0.0683,0.0167,17.38,16.03,34.25,3781,1786,180,180,505563.89,113560581,3729966.45
"2025-03-01",19,4,"Lyft",44626,196,44430,293.4,540.3,2980,520,0.0671,0.0117,18.27,14.9,29.74,0,0,113,113,202392.67,48913548,1327361.16
"2025-03-01",19,4,"Uber",110383,241,110142,265.1,527.4,7349,1493,0.0667,0.0136,18.33,16.13,35.26,3492,1735,194,194,543929.9,121431900,3892398.43
"2025-03-01",19,5,"Lyft",48620,150,48470,314,565.9,3830,539,0.079,0.0111,18.16,14.02,28.82,0,0,110,110,206275.83,52973312,1401127.74
"2025-03-01",19,5,"Uber",124376,239,124137,284.6,553.3,9587,1913,0.0772,0.0154,18.07,14.96,31.33,4194,2250,193,193,560490.82,134871823,3897157.14
"2025-03-01",19,6,"Lyft",55686,204,55482,350.7,646.9,7189,1319,0.1296,0.0238,18.04,13.03,32.36,0,0,95,95,218055.92,60259473,1802277.11
"2025-03-01",19,6,"Uber",167794,337,167457,367.6,719.3,29173,7191,0.1742,0.0429,18.96,14.36,35.57,5923,3517,224,224,761793.74,190917573,5969199.31
"2025-03-01",19,7,"Lyft",44236,135,44101,348.1,673.9,6362,1350,0.1443,0.0306,18.19,16.34,30.42,0,0,113,113,219087.76,48277233,1345690.08
"2025-03-01",19,7,"Uber",111327,207,111120,342.5,713.3,18520,4643,0.1667,0.0418,18.22,17.41,33.65,4779,2544,200,200,588640.97,121710900,3746569.03
"2025-03-01",20,1,"Lyft",39109,113,38996,237.4,437.1,1355,277,0.0347,0.0071,17.34,17.56,28.95,0,0,74,74,198507.94,40690771,1132292.08
"2025-03-01",20,1,"Uber",103866,154,103712,226.8,480.4,5770,1193,0.0556,0.0115,17.07,18.55,33.94,3801,1805,172,172,548113.97,106395521,3525169.28
"2025-03-01",20,2,"Lyft",35604,91,35513,252.6,464.8,1411,214,0.0397,0.006,18.05,17.23,29.6,0,0,66,66,184560.86,38565149,1053800.48
"2025-03-01",20,2,"Uber",89863,167,89696,235.6,496.7,5209,943,0.0581,0.0105,18.1,18.74,37.28,3209,1591,158,158,508249.4,97613691,3350485.22
"2025-03-01",20,3,"Lyft",39528,125,39403,269,527.4,2703,626,0.0686,0.0159,17.56,16.75,29.15,0,0,82,82,193818.14,41657382,1152262.67
"2025-03-01",20,3,"Uber",104231,151,104080,245.7,527.2,7309,1519,0.0702,0.0146,17.9,18.22,38.02,3967,2155,163,163,566312.8,111924503,3963281.09
"2025-03-01",20,4,"Lyft",44767,143,44624,275.2,513.5,2529,375,0.0567,0.0084,18.13,15.98,29.76,0,0,81,81,216188.81,48702392,1332445.02
"2025-03-01",20,4,"Uber",107807,178,107629,253.4,534.7,7633,1438,0.0709,0.0134,18.61,17.85,38.1,3789,2051,185,185,596678.86,120368343,4107511.84
"2025-03-01",20,5,"Lyft",48725,100,48625,276.6,507.5,2439,341,0.0502,0.007,17.52,14.53,27.31,0,0,82,82,206751.27,51228088,1330564.18
"2025-03-01",20,5,"Uber",122685,148,122537,250,509,7558,1594,0.0617,0.013,17.44,15.59,30.33,4470,2595,179,179,555924.65,128398716,3721185.62
"2025-03-01",20,6,"Lyft",62199,155,62044,312.5,569.1,5100,810,0.0822,0.0131,17.6,13.81,28.44,0,0,114,114,252015.32,65697648,1768820.36
"2025-03-01",20,6,"Uber",170432,188,170244,305,623.9,18997,4375,0.1116,0.0257,18.02,15.12,31.17,6937,4381,232,232,774101.91,184272272,5311746.35
"2025-03-01",20,7,"Lyft",43511,103,43408,311.7,610.5,4573,940,0.1053,0.0217,17.6,17.11,28.85,0,0,79,79,218428.85,45955015,1255128.42
"2025-03-01",20,7,"Uber",108310,150,108159,290.6,635.6,12619,3159,0.1167,0.0292,17.44,17.92,31.65,4995,2871,177,177,564068.83,113313106,3427955.74
"2025-03-01",21,1,"Lyft",39433,78,39355,255,487,1974,362,0.0502,0.0092,17.12,17.71,30.19,0,0,60,60,199299.31,40515307,1190497.77
"2025-03-01",21,1,"Uber",101219,138,101081,249.5,558.4,8269,1760,0.0818,0.0174,16.94,18.93,35.42,4090,2086,165,165,540779.21,102848876,3584861.73
"2025-03-01",21,2,"Lyft",35354,82,35272,264.9,537.5,2495,437,0.0707,0.0124,18.03,17.88,31.23,0,0,51,51,189961.42,38237523,1103947.63
"2025-03-01",21,2,"Uber",85289,123,85166,249.7,564.9,7199,1557,0.0845,0.0183,18.61,19.57,41.16,3266,1760,133,133,517772.63,95237104,3510646.98
"2025-03-01",21,3,"Lyft",35334,122,35212,275.5,555.7,2807,587,0.0797,0.0167,17.78,17.4,31.42,0,0,60,60,182135.18,37693517,1110213.22
"2025-03-01",21,3,"Uber",96370,158,96212,256.8,564,8059,1629,0.0838,0.0169,18.38,19.4,42.19,3763,2074,126,126,572570.79,106259409,4066113.55
"2025-03-01",21,4,"Lyft",44227,118,44109,284,557.3,3421,614,0.0776,0.0139,17.66,16.37,31.65,0,0,76,76,213054.65,46866107,1399971.15
"2025-03-01",21,4,"Uber",112391,192,112199,279.7,609.3,11700,2917,0.1043,0.026,18.61,18.33,42.65,4218,2473,132,132,639006.05,125514914,4793964.2
"2025-03-01",21,5,"Lyft",47051,95,46956,244.1,445.2,1504,255,0.032,0.0054,18.2,15.46,28.42,0,0,68,68,220550.48,51367714,1337266.95
"2025-03-01",21,5,"Uber",113575,145,113430,216.3,441.1,4809,995,0.0424,0.0088,17.62,16.42,31.78,4442,2714,133,133,547704.11,120075282,3608933.92
"2025-03-01",21,6,"Lyft",62803,110,62693,280.3,504.9,3177,457,0.0507,0.0073,18.08,14.62,28.24,0,0,106,106,276602.33,68121699,1773355.67
"2025-03-01",21,6,"Uber",163483,174,163309,260.2,527,11212,2385,0.0687,0.0146,17.91,15.81,30.53,6936,4472,201,201,771707.01,175696841,4990696.84
"2025-03-01",21,7,"Lyft",40298,68,40230,293.4,601.5,4039,1059,0.1004,0.0263,17.99,17.9,29.8,0,0,74,74,216277.39,43504503,1200781.06
"2025-03-01",21,7,"Uber",101690,128,101562,267.2,585.7,9504,2282,0.0936,0.0225,17.34,18.51,31.55,5608,3401,147,147,544129.68,105824413,3208635.41
"2025-03-01",22,1,"Lyft",38993,99,38894,268.1,536.6,2764,558,0.0711,0.0143,17.42,17.74,30.59,0,0,69,69,200792.94,40757593,1192672.48
"2025-03-01",22,1,"Uber",94256,119,94137,264.6,621.9,10313,2896,0.1096,0.0308,17.24,18.74,34.97,5320,3213,137,137,507513.37,97505747,3295706.5
"2025-03-01",22,2,"Lyft",34883,70,34813,260.8,523.5,2396,543,0.0688,0.0156,18.44,17.82,31.12,0,0,58,58,191050.08,38600829,1085434.84
"2025-03-01",22,2,"Uber",79710,135,79575,247,555.5,6457,1506,0.0811,0.0189,18.66,19.08,38.82,3722,2192,84,84,473023.79,89254114,3094211.56
"2025-03-01",22,3,"Lyft",34444,109,34335,279.9,567,2906,592,0.0846,0.0172,18.2,17.24,31.33,0,0,49,49,180132.7,37616703,1079028.64
"2025-03-01",22,3,"Uber",90549,132,90417,265.2,596.7,8885,2204,0.0983,0.0244,18.68,18.78,39.99,4513,2747,93,93,529306.46,101460968,3621460.15
"2025-03-01",22,4,"Lyft",44111,122,43989,287,573.7,3815,801,0.0867,0.0182,18.01,16.35,32.17,0,0,50,50,216544.07,47669715,1419023.47
"2025-03-01",22,4,"Uber",110622,160,110462,289.6,649.1,13662,3792,0.1237,0.0343,19.05,18.16,42.18,5409,3568,108,108,637897.77,126453855,4666565.47
"2025-03-01",22,5,"Lyft",49944,93,49851,257.3,486.4,2549,546,0.0511,0.011,19.02,15.72,29.79,0,0,67,67,248883.02,56993432,1487615.88
"2025-03-01",22,5,"Uber",117960,154,117806,229.1,479,6634,1580,0.0563,0.0134,18.47,16.61,33.15,5630,3827,141,141,603095.83,130698726,3910487.52
"2025-03-01",22,6,"Lyft",63517,118,63399,297.5,537.5,4083,603,0.0644,0.0095,18.48,14.8,29.6,0,0,92,92,289492.31,70435074,1879889.46
"2025-03-01",22,6,"Uber",168886,184,168702,291,583.9,15498,3361,0.0919,0.0199,18.73,16.2,32.96,8461,5980,176,176,854228.31,189811200,5566081.44
"2025-03-01",22,7,"Lyft",38244,55,38189,296.3,612.2,4027,1167,0.1054,0.0306,17.72,18.29,29.91,0,0,51,51,206570.48,40650852,1143909.13
"2025-03-01",22,7,"Uber",98707,104,98603,285.4,650.1,12086,3372,0.1226,0.0342,17.16,18.83,31.71,6823,4551,115,115,531785.32,101645639,3129538.69
"2025-03-01",23,1,"Lyft",31112,77,31035,251.3,519.3,2074,462,0.0668,0.0149,17.56,19.23,30.34,0,0,60,60,175137.65,32786264,943802.19
"2025-03-01",23,1,"Uber",74058,97,73961,240.6,557,6104,1425,0.0825,0.0193,17.05,19.67,32.46,4960,2947,76,76,414029.06,75756636,2403962.01
"2025-03-01",23,2,"Lyft",27939,49,27890,228.1,436,1126,216,0.0404,0.0077,17.95,18.28,29.63,0,0,37,37,152859.02,30098032,827871.72
"2025-03-01",23,2,"Uber",63231,77,63154,214.2,455.2,3143,735,0.0498,0.0116,17.52,19.19,33.81,3968,2387,63,63,354232.53,66456812,2138118.73
"2025-03-01",23,3,"Lyft",28048,47,28001,247.4,491.4,1591,337,0.0568,0.012,18.21,17.87,30.33,0,0,44,44,152114.97,30644066,850622.25
"2025-03-01",23,3,"Uber",71283,87,71196,234.2,523.4,5033,1169,0.0707,0.0164,17.88,18.91,35.38,4320,2651,68,68,401760.1,76484569,2522144.76
"2025-03-01",23,4,"Lyft",39218,62,39156,272.4,539.8,2809,661,0.0717,0.0169,18.11,16.99,30.7,0,0,44,44,201147.33,42611355,1203812.02
"2025-03-01",23,4,"Uber",91502,108,91394,259.6,583.6,8481,2115,0.0928,0.0231,18.93,18.25,37.13,5236,3569,67,67,526636.71,103907016,3397335.1
"2025-03-01",23,5,"Lyft",47822,71,47751,275.7,508.8,2658,466,0.0557,0.0098,18.38,15.92,29.58,0,0,63,63,233212.14,52751161,1414723.64
"2025-03-01",23,5,"Uber",114984,103,114881,254.4,523.3,7788,1676,0.0678,0.0146,18.32,17.07,32.9,6422,4642,94,94,599213.6,126381397,3783337.24
"2025-03-01",23,6,"Lyft",58399,102,58297,328.7,597.9,5752,1028,0.0987,0.0176,17.63,14.88,30.63,0,0,77,77,255328.71,61759210,1789014.52
"2025-03-01",23,6,"Uber",168003,181,167821,340.2,679.2,24222,6101,0.1443,0.0364,18.71,16.74,35.78,9543,7032,159,159,876796.6,188596718,6011179.42
"2025-03-01",23,7,"Lyft",33665,71,33594,302.1,685,4654,1416,0.1385,0.0422,17.23,19.49,29.89,0,0,55,55,188395.58,34796738,1006293.07
"2025-03-01",23,7,"Uber",81426,118,81308,290.2,688.4,11625,3357,0.143,0.0413,16.96,20.15,32.03,6556,4378,77,77,463765.81,82847210,2608162.13
"2025-04-01",0,1,"Lyft",19988,27,19961,252.9,526.9,1426,372,0.0714,0.0186,16.98,20.61,27.78,0,0,26,26,116595.43,20367465,555178.21
"2025-04-01",0,1,"Uber",46115,29,46086,243,576,4180,1104,0.0907,0.024,16.52,21.12,28.71,3419,2226,42,42,268174.36,45715937,1323883.69
"2025-04-01",0,2,"Lyft",21465,45,21420,252.1,523.4,1501,299,0.0701,0.014,17.07,20.07,29.23,0,0,26,26,122548.04,21980857,627440.5
"2025-04-01",0,2,"Uber",48024,28,47996,236.5,555.2,3963,963,0.0826,0.0201,16.55,20.2,30.94,3300,1753,32,32,267516.11,47677453,1485777.35
"2025-04-01",0,3,"Lyft",22233,30,22203,218.4,414.9,753,158,0.0339,0.0071,16.77,19.41,28.04,0,0,30,30,120614.63,22364900,623394.37
"2025-04-01",0,3,"Uber",56047,17,56029,210.1,469.5,3133,651,0.0559,0.0116,16.58,20.11,30.34,3604,2049,36,36,311319.73,55740979,1700258.14
"2025-04-01",0,4,"Lyft",19644,32,19612,215.8,410.6,736,178,0.0375,0.0091,17.24,19.02,28.53,0,0,29,29,107349.03,20317931,560424.81
"2025-04-01",0,4,"Uber",49991,26,49964,207.9,470.6,2864,738,0.0573,0.0148,16.98,19.78,31.25,3125,1793,49,49,279830.8,50925781,1562185.25
"2025-04-01",0,5,"Lyft",26330,26,26304,236.1,449.3,1160,255,0.0441,0.0097,17.8,18.31,29.44,0,0,25,25,143057.78,28126613,775057.11
"2025-04-01",0,5,"Uber",64076,40,64036,221.6,482.8,3744,921,0.0585,0.0144,17.86,19.19,32.61,3954,2582,47,47,366038.87,68652313,2089479.25
"2025-04-01",0,6,"Lyft",45012,48,44964,282.9,530.5,2955,580,0.0657,0.0129,17.41,15.67,28.01,0,0,38,38,204701.23,47023206,1260647.37
"2025-04-01",0,6,"Uber",101962,38,101924,263.7,558.5,8259,1928,0.081,0.0189,18.07,16.88,31.28,6811,4771,51,51,518258.7,110531176,3189286.43
"2025-04-01",0,7,"Lyft",47471,61,47410,303.5,575.3,4053,808,0.0855,0.017,17.47,15.97,29.62,0,0,60,60,220801.75,49761267,1406269.38
"2025-04-01",0,7,"Uber",114729,61,114668,303.9,621.7,12664,3281,0.1104,0.0286,17.59,17.09,32,7111,5329,92,92,574859.93,121073306,3670947.63
"2025-04-01",1,1,"Lyft",11451,25,11426,233.2,435.2,381,76,0.0333,0.0067,16.05,20.6,25.77,0,0,28,28,63097.8,11026618,295125.62
"2025-04-01",1,1,"Uber",27016,26,26990,229.9,512.3,1772,445,0.0657,0.0165,15.62,21.48,27.04,1740,887,29,29,151037.65,25314122,730417.6
"2025-04-01",1,2,"Lyft",12316,30,12286,243.3,530,941,316,0.0766,0.0257,16.77,20.96,29.24,0,0,16,16,72156.07,12391846,360179.28
"2025-04-01",1,2,"Uber",27708,25,27683,231.9,543.4,2171,512,0.0784,0.0185,15.79,21.09,30.52,1659,779,30,30,153825.37,26251721,845722.48
"2025-04-01",1,3,"Lyft",12976,27,12949,212.3,391.8,259,58,0.02,0.0045,15.77,19.79,26.62,0,0,20,20,67487.86,12277858,345364.45
"2025-04-01",1,3,"Uber",32424,32,32392,208.1,448.4,1511,368,0.0466,0.0114,15.47,20.51,28.53,1924,969,36,36,171467.32,30096149,924998.41
"2025-04-01",1,4,"Lyft",11387,32,11355,206.8,372.4,195,39,0.0172,0.0034,15.78,18.96,26.23,0,0,27,27,56787.91,10780279,298647.31
"2025-04-01",1,4,"Uber",28188,25,28163,200.9,433,1186,275,0.0421,0.0098,15.63,20.06,28.87,1747,931,17,17,147223.25,26426410,813676.74
"2025-04-01",1,5,"Lyft",17006,20,16986,212,381.5,283,45,0.0167,0.0026,16.39,18.64,27.49,0,0,24,24,86595.75,16724202,467571.2
"2025-04-01",1,5,"Uber",40728,30,40698,200.4,421.7,1648,337,0.0405,0.0083,16.29,19.7,30.01,2558,1602,25,25,217885.22,39808428,1222214.89
"2025-04-01",1,6,"Lyft",37062,35,37027,269.5,513.1,2057,300,0.0556,0.0081,16.93,16.43,26.84,0,0,32,32,171858.54,37652168,994897.73
"2025-04-01",1,6,"Uber",77137,26,77111,245.7,516.5,4915,1108,0.0637,0.0144,17.05,17.54,29.86,5105,3641,43,43,384458.41,78897979,2303432.38
"2025-04-01",1,7,"Lyft",40449,43,40406,289.7,548.9,2925,509,0.0724,0.0126,17.02,16.84,28.11,0,0,49,49,193227.7,41314490,1136911.67
"2025-04-01",1,7,"Uber",89560,24,89536,272.7,566,7622,1882,0.0851,0.021,17.03,17.79,30.82,5939,4343,52,52,452163.62,91509659,2760646.27
"2025-04-01",2,1,"Lyft",7600,44,7556,239.6,433.3,234,34,0.031,0.0045,15.82,20.69,25.42,0,0,15,15,41459.42,7212208,193177.34
"2025-04-01",2,1,"Uber",17933,79,17854,242.7,518.1,1203,262,0.0674,0.0147,15.34,21.6,26.86,1203,528,18,18,99016.24,16503109,481606.5
"2025-04-01",2,2,"Lyft",8048,49,7999,255.1,654.9,925,440,0.1156,0.055,16.7,21.95,30.34,0,0,8,8,49151.3,8063092,244206.37
"2025-04-01",2,2,"Uber",18012,57,17955,247.1,557.5,1430,341,0.0796,0.019,15.39,21.85,31.05,1102,426,16,16,100984.68,16636183,559259.36
"2025-04-01",2,3,"Lyft",8320,47,8273,221.5,411.8,210,27,0.0254,0.0033,15.58,20.55,26.56,0,0,7,7,44399.5,7778942,220953.38
"2025-04-01",2,3,"Uber",21242,98,21144,222.2,472,1133,253,0.0536,0.012,15.32,21.22,28.15,1253,558,15,15,115071.79,19526366,597990.29
"2025-04-01",2,4,"Lyft",7514,45,7469,218.7,399,139,26,0.0186,0.0035,15.79,19.93,26.83,0,0,14,14,39395.11,7117495,201608.97
"2025-04-01",2,4,"Uber",18593,56,18537,216.2,464.3,959,217,0.0517,0.0117,15.53,20.86,28.78,1137,529,10,10,100369.26,17319585,535082.31
"2025-04-01",2,5,"Lyft",11665,44,11621,214.7,384.1,209,44,0.018,0.0038,16.09,19.2,27.29,0,0,13,13,60061.81,11262703,318284.74
"2025-04-01",2,5,"Uber",27289,80,27209,213.2,445.7,1213,298,0.0446,0.011,15.93,20.31,29.31,1767,1037,19,19,147176.29,26081825,799749.93
"2025-04-01",2,6,"Lyft",28756,60,28696,269.7,506.7,1623,279,0.0566,0.0097,16.81,17.34,26.96,0,0,31,31,139722.52,29009318,775356.91
"2025-04-01",2,6,"Uber",59413,81,59332,256.6,524.7,3855,822,0.065,0.0139,16.82,18.39,30.1,4097,2834,34,34,306405.9,59970233,1788480.56
"2025-04-01",2,7,"Lyft",31697,66,31631,292.8,566.1,2659,497,0.0841,0.0157,16.96,17.78,28.3,0,0,31,31,159318.12,32253520,896925.4
"2025-04-01",2,7,"Uber",68104,84,68019,283.6,586.2,6365,1431,0.0936,0.021,16.85,18.75,31.28,4955,3564,42,42,358472.42,68844150,2130439.44
"2025-04-01",3,1,"Lyft",6847,338,6509,260.2,477.2,289,42,0.0444,0.0065,16.71,22.55,30.61,0,0,15,15,42997.94,6864002,209565.11
"2025-04-01",3,1,"Uber",15780,558,15222,266,549.6,1191,311,0.0782,0.0204,16.43,23.76,32.05,1003,439,11,11,102627.01,15551780,505685.96
"2025-04-01",3,2,"Lyft",6877,280,6597,263.7,509.9,416,129,0.0631,0.0196,16.67,22.9,31.26,0,0,8,8,43755.13,6878748,214952.6
"2025-04-01",3,2,"Uber",15864,453,15411,263.2,564.7,1311,292,0.0851,0.0189,16.3,23.91,33.06,1020,344,10,10,103051.63,15516047,524520.73
"2025-04-01",3,3,"Lyft",7151,293,6858,245.2,451.4,204,31,0.0297,0.0045,16.83,22.28,30.99,0,0,10,10,44692.15,7222536,221573.8
"2025-04-01",3,3,"Uber",18581,588,17993,245.7,516.1,1171,260,0.0651,0.0145,16.34,23.45,32.49,1078,443,10,10,118661.06,18216460,603626.08
"2025-04-01",3,4,"Lyft",6808,329,6479,242.7,434.4,169,25,0.0261,0.0039,17.16,22.29,31.92,0,0,15,15,43403.44,7010039,217288.86
"2025-04-01",3,4,"Uber",16874,615,16259,243.1,499.5,993,205,0.0611,0.0126,16.87,23.48,34.07,990,416,11,11,111403.05,17081955,574813.97
"2025-04-01",3,5,"Lyft",9299,358,8941,235.4,429.6,234,32,0.0262,0.0036,17.1,21.41,31.19,0,0,20,20,56739.82,9541291,290009.06
"2025-04-01",3,5,"Uber",22684,605,22079,235.9,488.4,1262,296,0.0572,0.0134,17.12,22.95,33.83,1510,793,11,11,148552.6,23306309,767485.51
"2025-04-01",3,6,"Lyft",21722,243,21478,272.2,508.5,1159,174,0.054,0.0081,17.12,18.49,28.56,0,0,15,15,114633.85,22317595,620424.46
"2025-04-01",3,6,"Uber",46063,397,45666,269.4,558.4,3629,784,0.0795,0.0172,17.11,19.69,31.38,3518,2350,18,18,258676.05,47301128,1445563.19
"2025-04-01",3,7,"Lyft",24312,325,23987,288.9,545.6,1765,313,0.0736,0.013,17.52,19.48,30.37,0,0,19,19,138303.76,25562140,738402.3
"2025-04-01",3,7,"Uber",51728,534,51194,286.2,581,4616,1034,0.0902,0.0202,17,20.36,32.66,3939,2739,26,26,298402.68,52773701,1689672.96
"2025-04-01",4,1,"Lyft",10493,899,9594,318.2,567.1,759,101,0.0791,0.0105,18.19,23.69,35.92,0,0,12,12,75381.06,11453650,376955.05
"2025-04-01",4,1,"Uber",22506,1253,21253,306,597.7,2098,505,0.0987,0.0238,18.37,25.18,40.42,1242,512,21,21,173509.35,24805011,909621.58
"2025-04-01",4,2,"Lyft",11155,861,10294,284.2,506.9,494,48,0.048,0.0047,17.58,23.95,34.76,0,0,11,11,78269.35,11765668,387754.93
"2025-04-01",4,2,"Uber",23389,1119,22270,265.4,529.1,1555,355,0.0698,0.0159,17.45,25.62,38.99,1347,577,21,21,174227.62,24484242,911931.86
"2025-04-01",4,3,"Lyft",12021,1007,11014,278.3,506.7,562,74,0.051,0.0067,18.05,23.8,35.98,0,0,17,17,86064.7,13017852,432537.84
"2025-04-01",4,3,"Uber",25820,1320,24500,269.5,529.7,1736,406,0.0709,0.0166,18,25.31,39.86,1474,611,23,23,196061.49,27881694,1029267.07
"2025-04-01",4,4,"Lyft",10922,988,9934,294.9,531.7,591,76,0.0595,0.0077,19.41,24.17,39.38,0,0,17,17,85365.33,12716901,430110.81
"2025-04-01",4,4,"Uber",23266,1387,21879,281.1,544,1682,409,0.0769,0.0187,19.12,25.3,42.93,1283,584,16,16,187578.35,26688519,998707.57
"2025-04-01",4,5,"Lyft",12822,1093,11729,304.3,533.7,742,92,0.0633,0.0078,18.7,23.43,37.96,0,0,11,11,93640.03,14386062,486776.22
"2025-04-01",4,5,"Uber",26327,1230,25097,292.7,566.2,2106,516,0.0839,0.0206,18.81,24.95,42.42,1536,857,17,17,205917.4,29711881,1116750.58
"2025-04-01",4,6,"Lyft",17923,602,17321,288.4,529.6,1090,157,0.0629,0.0091,17.59,20.24,30.98,0,0,23,23,106371.42,18916701,555250.7
"2025-04-01",4,6,"Uber",36740,659,36081,286.8,578,3236,773,0.0897,0.0214,17.74,21.24,34.49,2885,1792,18,18,230767.76,39116199,1267273.69
"2025-04-01",4,7,"Lyft",20220,623,19597,322.7,625.3,2203,495,0.1124,0.0253,17.66,20.77,33.13,0,0,15,15,123636.5,21424580,669848.7
"2025-04-01",4,7,"Uber",41318,914,40404,331.4,664.6,5519,1374,0.1366,0.034,17.67,22.16,36.9,3392,2235,33,33,269597.88,43801492,1524590.54
"2025-04-01",5,1,"Lyft",14171,1068,13103,283.9,518.3,760,115,0.058,0.0088,19.41,22.15,36.51,0,0,17,17,101584.12,16506735,517391.67
"2025-04-01",5,1,"Uber",34222,1120,33102,266.9,517.9,2108,479,0.0637,0.0145,19.08,23.13,39.93,1879,1042,32,32,251639.32,39174014,1366634.28
"2025-04-01",5,2,"Lyft",16166,1125,15041,254.7,459.1,530,72,0.0352,0.0048,18.05,22.2,34.2,0,0,24,24,108010.16,17511398,552815.59
