"trip_date","hour_of_day","day_of_week","operator","trips","shared_requests","shared_requested_matches","shared_orphan_matches","actual_shared_trips","wav_requests","wav_requested_matches","wav_unrequested_matches","actual_wav_trips","access_a_ride_trips","access_a_ride_wav_requests","access_a_ride_wav_requested_matches","access_a_ride_wav_matches"
"2025-01-06",23,1,"Uber",14070,1271,845,0,845,11,11,784,795,6,0,0,0
"2025-01-07",0,2,"Lyft",3826,0,0,0,0,8,8,608,616,2,0,0,0
"2025-01-07",0,2,"Uber",9662,951,503,0,503,2,2,474,476,5,0,0,0
"2025-01-07",1,2,"Lyft",2094,0,0,0,0,4,4,366,370,0,0,0,0
"2025-01-07",1,2,"Uber",5471,524,247,0,247,3,3,239,242,0,0,0,0
"2025-01-07",2,2,"Lyft",1373,0,0,0,0,3,3,244,247,1,0,0,0
"2025-01-07",2,2,"Uber",3511,422,161,0,161,1,1,159,160,1,0,0,0
"2025-01-07",3,2,"Lyft",1151,0,0,0,0,1,1,220,221,2,0,0,1
"2025-01-07",3,2,"Uber",3204,334,124,0,124,2,2,143,145,3,0,0,0
"2025-01-07",4,2,"Lyft",1914,0,0,0,0,5,5,326,331,3,1,1,1
"2025-01-07",4,2,"Uber",4833,471,228,0,228,4,4,235,239,2,0,0,0
"2025-01-07",5,2,"Lyft",3112,0,0,0,0,9,9,407,416,3,0,0,0
"2025-01-07",5,2,"Uber",7625,628,347,0,347,2,2,433,435,4,0,0,0
"2025-01-07",6,2,"Lyft",6026,0,0,0,0,6,6,597,603,3,0,0,0
"2025-01-07",6,2,"Uber",14279,1135,726,0,726,13,13,874,887,12,1,1,2
"2025-01-07",7,2,"Lyft",9687,0,0,2,2,11,11,852,863,7,1,1,1
"2025-01-07",7,2,"Uber",25109,1526,951,0,951,42,42,1678,1720,30,3,3,5
"2025-01-07",8,2,"Lyft",12481,0,0,3,3,33,33,1112,1145,18,1,1,3
"2025-01-07",8,2,"Uber",31324,1632,968,0,968,65,65,2111,2176,36,2,2,4
"2025-01-07",9,2,"Lyft",9924,0,0,0,0,37,37,1125,1162,8,1,1,2
"2025-01-07",9,2,"Uber",24675,1155,587,0,587,119,119,1593,1712,30,4,4,4
"2025-01-07",10,2,"Lyft",7717,0,0,0,0,39,39,1125,1164,15,0,0,4
"2025-01-07",10,2,"Uber",20402,834,305,0,305,112,112,1222,1334,38,2,2,3
"2025-01-07",11,2,"Lyft",7032,0,0,0,0,32,32,1272,1304,19,2,2,4
"2025-01-07",11,2,"Uber",18802,759,285,0,285,121,121,1121,1242,27,2,2,4
"2025-01-07",12,2,"Lyft",6674,0,0,0,0,55,55,1175,1230,16,1,1,3
"2025-01-07",12,2,"Uber",18990,753,286,0,286,152,152,1087,1239,40,7,7,9
"2025-01-07",13,2,"Lyft",6983,0,0,0,0,42,42,1256,1298,11,1,1,3
"2025-01-07",13,2,"Uber",19634,808,309,0,309,157,157,1210,1367,48,5,5,6
"2025-01-07",14,2,"Lyft",7891,0,0,0,0,41,41,1361,1402,17,0,0,1
"2025-01-07",14,2,"Uber",23125,1151,550,0,550,144,144,1437,1581,43,2,2,3
"2025-01-07",15,2,"Lyft",8278,0,0,0,0,53,53,1157,1210,15,2,2,3
"2025-01-07",15,2,"Uber",23998,1299,633,0,633,134,134,1618,1752,28,3,3,6
"2025-01-07",16,2,"Lyft",8685,0,0,0,0,32,32,1161,1193,18,1,1,4
"2025-01-07",16,2,"Uber",24329,1341,683,0,683,107,107,1753,1860,40,7,7,10
"2025-01-07",17,2,"Lyft",10377,0,0,0,0,36,36,1302,1338,13,5,5,5
"2025-01-07",17,2,"Uber",29568,1745,991,0,991,69,69,2246,2315,41,3,3,5
"2025-01-07",18,2,"Lyft",10448,0,0,0,0,35,35,1217,1252,14,3,3,5
"2025-01-07",18,2,"Uber",28490,1690,903,0,903,45,45,2194,2239,33,1,1,4
"2025-01-07",19,2,"Lyft",9767,0,0,0,0,21,21,1086,1107,10,0,0,0
"2025-01-07",19,2,"Uber",25003,1575,878,0,878,34,34,1904,1938,25,1,1,1
"2025-01-07",20,2,"Lyft",8701,0,0,0,0,17,17,947,964,2,0,0,1
"2025-01-07",20,2,"Uber",23678,1459,848,0,848,37,37,1824,1861,16,2,2,5
"2025-01-07",21,2,"Lyft",8104,0,0,0,0,18,18,1097,1115,8,1,1,2
"2025-01-07",21,2,"Uber",22247,1428,837,0,837,19,19,1565,1584,16,1,1,2
"2025-01-07",22,2,"Lyft",7260,0,0,1,1,10,10,907,917,6,0,0,1
"2025-01-07",22,2,"Uber",19700,1493,952,0,952,24,24,1336,1360,12,4,4,4
"2025-01-07",23,2,"Lyft",5911,0,0,0,0,6,6,750,756,5,0,0,1
"2025-01-07",23,2,"Uber",15188,1272,781,0,781,15,15,926,941,3,0,0,1
"2025-01-08",0,3,"Lyft",4014,0,0,0,0,5,5,560,565,2,0,0,1
"2025-01-08",0,3,"Uber",9716,927,505,0,505,8,8,468,476,6,2,2,2
"2025-01-08",1,3,"Lyft",2294,0,0,0,0,5,5,353,358,1,0,0,0
"2025-01-08",1,3,"Uber",5562,623,296,0,296,2,2,249,251,3,0,0,0
"2025-01-08",2,3,"Lyft",1413,0,0,0,0,2,2,219,221,1,0,0,0
"2025-01-08",2,3,"Uber",3522,447,182,0,182,6,6,155,161,0,0,0,0
"2025-01-08",3,3,"Lyft",1215,0,0,0,0,2,2,219,221,0,0,0,0
"2025-01-08",3,3,"Uber",3392,409,140,0,140,4,4,172,176,2,0,0,2
"2025-01-08",4,3,"Lyft",1930,0,0,1,1,2,2,329,331,2,1,1,1
"2025-01-08",4,3,"Uber",4565,465,214,0,214,4,4,230,234,2,0,0,0
"2025-01-08",5,3,"Lyft",3077,0,0,1,1,5,5,398,403,5,0,0,1
"2025-01-08",5,3,"Uber",7789,732,399,0,399,5,5,475,480,9,0,0,1
"2025-01-08",6,3,"Lyft",6304,0,0,2,2,3,3,632,635,2,0,0,0
"2025-01-08",6,3,"Uber",14596,1190,760,0,760,9,9,959,968,10,0,0,1
"2025-01-08",7,3,"Lyft",10214,0,0,6,6,23,23,938,961,10,2,2,2
"2025-01-08",7,3,"Uber",25716,1576,1000,0,1000,35,35,1704,1739,28,2,2,4
"2025-01-08",8,3,"Lyft",13329,0,0,4,4,22,22,1273,1295,15,0,0,1
"2025-01-08",8,3,"Uber",31810,1645,971,0,971,68,68,2213,2281,35,2,2,6
"2025-01-08",9,3,"Lyft",10238,0,0,0,0,31,31,1097,1128,5,0,0,1
"2025-01-08",9,3,"Uber",25107,1178,601,0,601,99,99,1649,1748,39,2,2,6
"2025-01-08",10,3,"Lyft",7966,0,0,0,0,38,38,1074,1112,14,2,2,2
"2025-01-08",10,3,"Uber",20287,846,357,0,357,135,135,1309,1444,43,6,6,8
"2025-01-08",11,3,"Lyft",7063,0,0,0,0,40,40,1240,1280,16,3,3,4
"2025-01-08",11,3,"Uber",19090,892,372,0,372,117,117,1176,1293,41,10,10,14
"2025-01-08",12,3,"Lyft",6937,0,0,0,0,41,41,1417,1458,14,2,2,7
"2025-01-08",12,3,"Uber",19110,857,338,0,338,155,155,1164,1319,32,6,6,8
"2025-01-08",13,3,"Lyft",6949,0,0,0,0,51,51,1618,1669,17,2,2,4
"2025-01-08",13,3,"Uber",20534,935,371,0,371,172,172,1248,1420,45,7,7,10
"2025-01-08",14,3,"Lyft",8134,0,0,0,0,49,49,1436,1485,22,2,2,7
"2025-01-08",14,3,"Uber",23573,1217,563,0,563,147,147,1561,1708,37,6,6,6
"2025-01-08",15,3,"Lyft",8059,0,0,1,1,50,50,1379,1429,13,1,1,4
"2025-01-08",15,3,"Uber",23993,1296,612,0,612,132,132,1666,1798,38,9,9,13
"2025-01-08",16,3,"Lyft",9103,0,0,0,0,28,28,1562,1590,24,2,2,5
"2025-01-08",16,3,"Uber",25515,1453,781,0,781,88,88,1822,1910,41,5,5,8
"2025-01-08",17,3,"Lyft",11544,0,0,0,0,38,38,1575,1613,17,3,3,8
"2025-01-08",17,3,"Uber",30675,1690,938,0,938,89,89,2242,2331,45,2,2,5
"2025-01-08",18,3,"Lyft",11678,0,0,0,0,28,28,1523,1551,3,0,0,0
"2025-01-08",18,3,"Uber",31275,1803,1034,0,1034,67,67,2456,2523,33,4,4,5
"2025-01-08",19,3,"Lyft",10727,0,0,0,0,21,21,1361,1382,7,2,2,3
"2025-01-08",19,3,"Uber",27937,1698,931,0,931,43,43,2166,2209,21,4,4,5
"2025-01-08",20,3,"Lyft",9571,0,0,0,0,15,15,1185,1200,5,0,0,0
"2025-01-08",20,3,"Uber",26093,1446,862,0,862,28,28,1975,2003,17,3,3,5
"2025-01-08",21,3,"Lyft",8872,0,0,0,0,17,17,1098,1115,3,1,1,1
"2025-01-08",21,3,"Uber",25074,1479,899,0,899,27,27,1914,1941,14,3,3,3
"2025-01-08",22,3,"Lyft",8361,0,0,0,0,12,12,887,899,3,0,0,0
"2025-01-08",22,3,"Uber",22405,1552,982,0,982,23,23,1857,1880,8,1,1,1
"2025-01-08",23,3,"Lyft",6755,0,0,0,0,9,9,788,797,1,1,1,1
"2025-01-08",23,3,"Uber",17643,1519,969,0,969,14,14,1261,1275,8,1,1,1
"2025-01-09",0,4,"Lyft",4597,0,0,0,0,6,6,518,524,4,1,1,3
"2025-01-09",0,4,"Uber",11597,1099,614,0,614,13,13,691,704,8,2,2,2
"2025-01-09",1,4,"Lyft",2550,0,0,0,0,0,0,273,273,0,0,0,0
"2025-01-09",1,4,"Uber",6381,621,328,0,328,9,9,354,363,2,0,0,0
"2025-01-09",2,4,"Lyft",1644,0,0,0,0,2,2,189,191,0,0,0,0
"2025-01-09",2,4,"Uber",4157,442,186,0,186,1,1,239,240,0,0,0,0
"2025-01-09",3,4,"Lyft",1551,0,0,0,0,4,4,170,174,2,0,0,0
"2025-01-09",3,4,"Uber",3814,380,137,0,137,1,1,222,223,2,0,0,0
"2025-01-09",4,4,"Lyft",2244,0,0,0,0,5,5,232,237,2,1,1,1
"2025-01-09",4,4,"Uber",5091,479,221,0,221,6,6,323,329,1,0,0,0
"2025-01-09",5,4,"Lyft",3464,0,0,0,0,4,4,391,395,4,0,0,0
"2025-01-09",5,4,"Uber",8215,775,458,0,458,6,6,549,555,12,1,1,2
"2025-01-09",6,4,"Lyft",6237,0,0,0,0,7,7,640,647,2,1,1,1
"2025-01-09",6,4,"Uber",15354,1278,851,0,851,13,13,999,1012,15,0,0,0
"2025-01-09",7,4,"Lyft",11001,0,0,3,3,13,13,1075,1088,8,1,1,2
"2025-01-09",7,4,"Uber",25793,1614,1073,0,1073,33,33,1694,1727,27,1,1,5
"2025-01-09",8,4,"Lyft",14407,0,0,1,1,27,27,1374,1401,14,2,2,2
"2025-01-09",8,4,"Uber",32158,1732,1065,0,1065,67,67,2206,2273,38,5,5,6
"2025-01-09",9,4,"Lyft",11028,0,0,1,1,24,24,1144,1168,14,0,0,0
"2025-01-09",9,4,"Uber",26030,1293,699,0,699,116,116,1783,1899,28,3,3,4
"2025-01-09",10,4,"Lyft",8716,0,0,0,0,33,33,935,968,26,2,2,4
"2025-01-09",10,4,"Uber",21661,820,360,0,360,132,132,1451,1583,24,2,2,6
"2025-01-09",11,4,"Lyft",7669,0,0,0,0,42,42,920,962,13,2,2,3
"2025-01-09",11,4,"Uber",20661,744,331,0,331,129,129,1475,1604,45,6,6,7
"2025-01-09",12,4,"Lyft",7496,0,0,0,0,57,57,921,978,13,1,1,3
"2025-01-09",12,4,"Uber",20549,750,297,0,297,160,160,1538,1698,31,6,6,14
"2025-01-09",13,4,"Lyft",7834,0,0,0,0,38,38,954,992,17,1,1,3
"2025-01-09",13,4,"Uber",21557,880,342,0,342,161,161,1585,1746,32,5,5,7
"2025-01-09",14,4,"Lyft",8791,0,0,1,1,44,44,1123,1167,22,4,4,7
"2025-01-09",14,4,"Uber",25199,1195,554,0,554,155,155,2038,2193,50,5,5,8
"2025-01-09",15,4,"Lyft",8926,0,0,0,0,43,43,1070,1113,18,2,2,2
"2025-01-09",15,4,"Uber",26111,1359,688,0,688,129,129,2144,2273,39,1,1,4
"2025-01-09",16,4,"Lyft",9523,0,0,0,0,40,40,1193,1233,19,6,6,7
"2025-01-09",16,4,"Uber",27430,1419,726,0,726,106,106,2207,2313,44,5,5,6
"2025-01-09",17,4,"Lyft",12137,0,0,0,0,25,25,1515,1540,15,1,1,3
"2025-01-09",17,4,"Uber",32395,1833,1060,0,1060,85,85,2705,2790,44,4,4,9
"2025-01-09",18,4,"Lyft",12661,0,0,0,0,29,29,1521,1550,12,1,1,3
"2025-01-09",18,4,"Uber",32533,1827,1033,0,1033,60,60,2728,2788,37,2,2,8
"2025-01-09",19,4,"Lyft",10593,0,0,0,0,20,20,1235,1255,4,0,0,0
"2025-01-09",19,4,"Uber",30723,1791,1045,0,1045,38,38,2495,2533,26,2,2,4
"2025-01-09",20,4,"Lyft",9505,0,0,0,0,15,15,1147,1162,11,1,1,1
"2025-01-09",20,4,"Uber",28408,1593,992,0,992,47,47,2301,2348,21,3,3,3
"2025-01-09",21,4,"Lyft",8932,0,0,0,0,18,18,1024,1042,3,2,2,2
"2025-01-09",21,4,"Uber",27346,1518,959,0,959,24,24,2326,2350,15,1,1,1
"2025-01-09",22,4,"Lyft",8316,0,0,0,0,10,10,974,984,4,1,1,2
"2025-01-09",22,4,"Uber",24892,1700,1165,0,1165,20,20,2072,2092,13,1,1,1
"2025-01-09",23,4,"Lyft",7050,0,0,1,1,8,8,844,852,3,1,1,1
"2025-01-09",23,4,"Uber",21807,1747,1218,0,1218,11,11,1802,1813,8,1,1,2
"2025-01-10",0,5,"Lyft",5108,0,0,0,0,3,3,597,600,1,0,0,0
"2025-01-10",0,5,"Uber",14875,1370,826,0,826,12,12,1157,1169,4,1,1,1
"2025-01-10",1,5,"Lyft",3088,0,0,0,0,4,4,327,331,3,0,0,2
"2025-01-10",1,5,"Uber",8753,805,472,0,472,2,2,586,588,1,0,0,0
"2025-01-10",2,5,"Lyft",2009,0,0,0,0,1,1,251,252,1,0,0,0
"2025-01-10",2,5,"Uber",5639,625,315,0,315,2,2,359,361,1,0,0,0
"2025-01-10",3,5,"Lyft",1677,0,0,0,0,2,2,205,207,1,0,0,0
"2025-01-10",3,5,"Uber",4779,535,272,0,272,6,6,269,275,2,0,0,0
"2025-01-10",4,5,"Lyft",2364,0,0,0,0,5,5,256,261,0,0,0,0
"2025-01-10",4,5,"Uber",6116,648,361,0,361,0,0,338,338,1,0,0,0
"2025-01-10",5,5,"Lyft",3141,0,0,0,0,4,4,347,351,2,0,0,0
"2025-01-10",5,5,"Uber",8855,840,515,0,515,9,9,551,560,9,1,1,2
"2025-01-10",6,5,"Lyft",5935,0,0,0,0,8,8,688,696,2,1,1,1
"2025-01-10",6,5,"Uber",15195,1261,841,0,841,15,15,1005,1020,11,0,0,1
"2025-01-10",7,5,"Lyft",10136,0,0,2,2,16,16,1030,1046,11,0,0,2
"2025-01-10",7,5,"Uber",25055,1570,1003,0,1003,42,42,1747,1789,28,1,1,3
"2025-01-10",8,5,"Lyft",12705,0,0,2,2,23,23,1279,1302,12,1,1,3
"2025-01-10",8,5,"Uber",30149,1675,975,0,975,73,73,2111,2184,33,2,2,3
"2025-01-10",9,5,"Lyft",9209,0,0,0,0,40,40,984,1024,16,1,1,6
"2025-01-10",9,5,"Uber",24445,1271,650,0,650,96,96,1710,1806,38,3,3,5
"2025-01-10",10,5,"Lyft",7449,0,0,0,0,48,48,819,867,12,2,2,3
"2025-01-10",10,5,"Uber",21306,905,383,0,383,105,105,1490,1595,31,5,5,8
"2025-01-10",11,5,"Lyft",6866,0,0,0,0,41,41,803,844,16,4,4,4
"2025-01-10",11,5,"Uber",20446,803,322,0,322,115,115,1438,1553,41,6,6,10
"2025-01-10",12,5,"Lyft",6955,0,0,0,0,38,38,894,932,15,2,2,3
"2025-01-10",12,5,"Uber",21413,867,377,0,377,126,126,1618,1744,33,5,5,7
"2025-01-10",13,5,"Lyft",7068,0,0,0,0,45,45,922,967,18,3,3,6
"2025-01-10",13,5,"Uber",22499,1021,438,0,438,125,125,1782,1907,46,5,5,8
"2025-01-10",14,5,"Lyft",8019,0,0,0,0,45,45,1073,1118,13,1,1,1
"2025-01-10",14,5,"Uber",25415,1184,569,0,569,138,138,2131,2269,43,7,7,12
"2025-01-10",15,5,"Lyft",8141,0,0,0,0,35,35,1078,1113,25,2,2,3
"2025-01-10",15,5,"Uber",26402,1386,703,0,703,123,123,2210,2333,43,7,7,10
"2025-01-10",16,5,"Lyft",7802,0,0,0,0,48,48,1066,1114,15,2,2,3
"2025-01-10",16,5,"Uber",28183,1457,785,0,785,91,91,2432,2523,37,6,6,9
"2025-01-10",17,5,"Lyft",9622,0,0,0,0,26,26,1215,1241,15,0,0,1
"2025-01-10",17,5,"Uber",32718,1807,1010,0,1010,71,71,2895,2966,30,2,2,6
"2025-01-10",18,5,"Lyft",10727,0,0,0,0,26,26,1325,1351,10,0,0,2
"2025-01-10",18,5,"Uber",35421,1844,1026,0,1026,58,58,3006,3064,40,3,3,8
"2025-01-10",19,5,"Lyft",10933,0,0,0,0,21,21,1390,1411,10,2,2,5
"2025-01-10",19,5,"Uber",34937,1909,1181,0,1181,35,35,2944,2979,30,3,3,4
"2025-01-10",20,5,"Lyft",9486,0,0,0,0,21,21,1115,1136,18,1,1,3
"2025-01-10",20,5,"Uber",30810,1709,1134,0,1134,36,36,2601,2637,20,1,1,7
"2025-01-10",21,5,"Lyft",9212,0,0,0,0,11,11,1096,1107,7,0,0,0
"2025-01-10",21,5,"Uber",29960,1647,1074,0,1074,38,38,2361,2399,26,7,7,7
"2025-01-10",22,5,"Lyft",10110,0,0,0,0,11,11,1112,1123,10,0,0,1
"2025-01-10",22,5,"Uber",30985,1893,1302,0,1302,24,24,2491,2515,14,1,1,4
"2025-01-10",23,5,"Lyft",10488,0,0,1,1,12,12,1164,1176,6,0,0,0
"2025-01-10",23,5,"Uber",31053,2026,1470,0,1470,23,23,2540,2563,10,3,3,3
"2025-01-11",0,6,"Lyft",8874,0,0,0,0,6,6,954,960,4,0,0,0
"2025-01-11",0,6,"Uber",24861,1940,1328,0,1328,8,8,2196,2204,13,1,1,1
"2025-01-11",1,6,"Lyft",6957,0,0,1,1,8,8,717,725,1,0,0,0
"2025-01-11",1,6,"Uber",18509,1458,1005,0,1005,11,11,1551,1562,4,1,1,1
"2025-01-11",2,6,"Lyft",5383,0,0,0,0,4,4,600,604,3,0,0,1
"2025-01-11",2,6,"Uber",13733,1251,855,0,855,7,7,1092,1099,4,1,1,1
"2025-01-11",3,6,"Lyft",4097,0,0,0,0,5,5,452,457,1,0,0,0
"2025-01-11",3,6,"Uber",10358,1010,650,0,650,5,5,727,732,2,0,0,0
"2025-01-11",4,6,"Lyft",3380,0,0,0,0,7,7,370,377,1,0,0,0
"2025-01-11",4,6,"Uber",8417,897,554,0,554,8,8,555,563,4,0,0,0
"2025-01-11",5,6,"Lyft",3074,0,0,0,0,3,3,366,369,0,0,0,0
"2025-01-11",5,6,"Uber",7298,737,410,0,410,2,2,472,474,3,0,0,0
"2025-01-11",6,6,"Lyft",3647,0,0,0,0,2,2,393,395,1,0,0,0
"2025-01-11",6,6,"Uber",9846,1067,669,0,669,7,7,645,652,5,0,0,1
"2025-01-11",7,6,"Lyft",4671,0,0,0,0,6,6,505,511,4,1,1,2
"2025-01-11",7,6,"Uber",13282,1195,703,0,703,7,7,869,876,7,2,2,2
"2025-01-11",8,6,"Lyft",5341,0,0,0,0,14,14,551,565,4,0,0,1
"2025-01-11",8,6,"Uber",16562,1283,753,0,753,16,16,1066,1082,11,0,0,1
"2025-01-11",9,6,"Lyft",6469,0,0,0,0,12,12,759,771,11,1,1,2
"2025-01-11",9,6,"Uber",19980,1146,616,0,616,35,35,1290,1325,22,0,0,1
"2025-01-11",10,6,"Lyft",6824,0,0,0,0,16,16,790,806,8,1,1,1
"2025-01-11",10,6,"Uber",22049,989,491,0,491,46,46,1471,1517,22,2,2,4
"2025-01-11",11,6,"Lyft",7432,0,0,0,0,19,19,911,930,10,1,1,2
"2025-01-11",11,6,"Uber",23702,983,459,0,459,42,42,1632,1674,18,3,3,7
"2025-01-11",12,6,"Lyft",7782,0,0,0,0,27,27,940,967,11,0,0,1
"2025-01-11",12,6,"Uber",25031,978,462,0,462,52,52,1767,1819,34,5,5,6
"2025-01-11",13,6,"Lyft",7863,0,0,0,0,19,19,992,1011,14,1,1,1
"2025-01-11",13,6,"Uber",25938,1119,599,0,599,50,50,1937,1987,30,6,6,7
"2025-01-11",14,6,"Lyft",7991,0,0,0,0,19,19,1018,1037,10,1,1,1
"2025-01-11",14,6,"Uber",26348,1294,712,0,712,54,54,2072,2126,33,4,4,6
"2025-01-11",15,6,"Lyft",8226,0,0,0,0,23,23,1078,1101,18,3,3,4
"2025-01-11",15,6,"Uber",28054,1417,814,0,814,55,55,2290,2345,29,1,1,3
"2025-01-11",16,6,"Lyft",8760,0,0,0,0,26,26,1185,1211,13,0,0,1
"2025-01-11",16,6,"Uber",30064,1451,821,0,821,68,68,2492,2560,37,4,4,5
"2025-01-11",17,6,"Lyft",9682,0,0,0,0,18,18,1263,1281,13,2,2,5
"2025-01-11",17,6,"Uber",32867,1564,890,0,890,54,54,2759,2813,27,5,5,6
"2025-01-11",18,6,"Lyft",10658,0,0,0,0,25,25,1359,1384,9,0,0,2
"2025-01-11",18,6,"Uber",36080,1803,1094,0,1094,52,52,2946,2998,30,7,7,10
"2025-01-11",19,6,"Lyft",11318,0,0,0,0,25,25,1410,1435,7,2,2,2
"2025-01-11",19,6,"Uber",37614,1821,1153,0,1153,43,43,3130,3173,31,3,3,6
"2025-01-11",20,6,"Lyft",10111,0,0,0,0,15,15,1252,1267,10,0,0,2
"2025-01-11",20,6,"Uber",35472,1831,1227,0,1227,39,39,2821,2860,17,1,1,2
"2025-01-11",21,6,"Lyft",10340,0,0,0,0,16,16,1275,1291,8,2,2,2
"2025-01-11",21,6,"Uber",34076,1852,1258,0,1258,39,39,2658,2697,11,3,3,4
"2025-01-11",22,6,"Lyft",11472,0,0,0,0,11,11,1387,1398,8,1,1,1
"2025-01-11",22,6,"Uber",35942,1993,1439,0,1439,21,21,2858,2879,13,4,4,4
"2025-01-11",23,6,"Lyft",11327,0,0,0,0,7,7,1340,1347,8,0,0,0
"2025-01-11",23,6,"Uber",35958,2271,1675,0,1675,25,25,3024,3049,14,2,2,2
"2025-01-12",0,7,"Lyft",10250,0,0,2,2,10,10,1109,1119,4,1,1,1
"2025-01-12",0,7,"Uber",28978,1997,1476,0,1476,19,19,2667,2686,14,2,2,2
"2025-01-12",1,7,"Lyft",8253,0,0,0,0,13,13,935,948,0,0,0,0
"2025-01-12",1,7,"Uber",21681,1619,1155,0,1155,9,9,1825,1834,5,2,2,2
"2025-01-12",2,7,"Lyft",6442,0,0,0,0,2,2,696,698,2,1,1,1
"2025-01-12",2,7,"Uber",16081,1362,939,0,939,15,15,1301,1316,5,3,3,3
"2025-01-12",3,7,"Lyft",4827,0,0,0,0,4,4,515,519,2,0,0,0
"2025-01-12",3,7,"Uber",11996,1073,722,0,722,7,7,900,907,2,0,0,0
"2025-01-12",4,7,"Lyft",4036,0,0,0,0,3,3,431,434,0,0,0,0
"2025-01-12",4,7,"Uber",9587,997,656,0,656,0,0,655,655,3,0,0,0
"2025-01-12",5,7,"Lyft",3002,0,0,1,1,3,3,344,347,0,0,0,0
"2025-01-12",5,7,"Uber",7608,760,448,0,448,5,5,480,485,3,0,0,0
"2025-01-12",6,7,"Lyft",3433,0,0,0,0,4,4,405,409,1,0,0,0
"2025-01-12",6,7,"Uber",9410,1074,710,0,710,1,1,599,600,3,0,0,0
"2025-01-12",7,7,"Lyft",3887,0,0,0,0,7,7,454,461,2,0,0,0
"2025-01-12",7,7,"Uber",12414,1246,764,0,764,6,6,872,878,6,0,0,1
"2025-01-12",8,7,"Lyft",4487,0,0,0,0,6,6,504,510,3,0,0,1
"2025-01-12",8,7,"Uber",14701,1098,629,0,629,18,18,993,1011,15,1,1,2
"2025-01-12",9,7,"Lyft",5642,0,0,0,0,13,13,630,643,6,1,1,1
"2025-01-12",9,7,"Uber",18605,1045,532,0,532,29,29,1203,1232,29,2,2,3
"2025-01-12",10,7,"Lyft",6623,0,0,0,0,26,26,812,838,10,1,1,1
"2025-01-12",10,7,"Uber",22244,1045,542,0,542,41,41,1475,1516,24,3,3,4
"2025-01-12",11,7,"Lyft",7064,0,0,0,0,18,18,917,935,11,2,2,2
"2025-01-12",11,7,"Uber",23276,1026,510,0,510,36,36,1571,1607,22,0,0,4
"2025-01-12",12,7,"Lyft",7227,0,0,0,0,22,22,931,953,14,2,2,3
"2025-01-12",12,7,"Uber",23966,1052,554,0,554,50,50,1666,1716,31,4,4,6
"2025-01-12",13,7,"Lyft",7213,0,0,0,0,13,13,998,1011,19,1,1,4
"2025-01-12",13,7,"Uber",24804,1095,576,0,576,60,60,1846,1906,33,1,1,4
"2025-01-12",14,7,"Lyft",7197,0,0,0,0,24,24,1003,1027,13,3,3,3
"2025-01-12",14,7,"Uber",25342,1242,720,0,720,48,48,1903,1951,21,1,1,3
"2025-01-12",15,7,"Lyft",7102,0,0,0,0,24,24,982,1006,8,0,0,1
"2025-01-12",15,7,"Uber",25727,1319,721,0,721,42,42,2098,2140,21,2,2,6
"2025-01-12",16,7,"Lyft",7295,0,0,0,0,12,12,955,967,9,1,1,3
"2025-01-12",16,7,"Uber",26300,1259,687,0,687,54,54,2186,2240,26,4,4,9
"2025-01-12",17,7,"Lyft",7356,0,0,0,0,19,19,1034,1053,8,0,0,0
"2025-01-12",17,7,"Uber",27012,1400,768,0,768,46,46,2225,2271,32,3,3,9
"2025-01-12",18,7,"Lyft",7456,0,0,0,0,18,18,951,969,6,2,2,2
"2025-01-12",18,7,"Uber",27338,1453,832,0,832,45,45,2340,2385,24,6,6,7
"2025-01-12",19,7,"Lyft",6605,0,0,0,0,20,20,826,846,9,2,2,2
"2025-01-12",19,7,"Uber",25238,1507,927,0,927,40,40,2017,2057,15,3,3,5
"2025-01-12",20,7,"Lyft",6219,0,0,0,0,19,19,789,808,5,0,0,0
"2025-01-12",20,7,"Uber",23789,1433,898,0,898,28,28,1801,1829,22,3,3,5
"2025-01-12",21,7,"Lyft",5978,0,0,0,0,13,13,1075,1088,5,2,2,3
"2025-01-12",21,7,"Uber",22132,1476,981,0,981,29,29,1494,1523,10,0,0,0
"2025-01-12",22,7,"Lyft",5520,0,0,0,0,13,13,963,976,4,2,2,2
"2025-01-12",22,7,"Uber",20308,1641,1141,0,1141,24,24,1260,1284,16,5,5,7
"2025-01-12",23,7,"Lyft",4666,0,0,1,1,9,9,787,796,2,0,0,0
"2025-01-12",23,7,"Uber",17003,1531,1025,0,1025,9,9,1002,1011,8,0,0,1
"2025-01-13",0,1,"Lyft",3447,0,0,0,0,10,10,631,641,0,0,0,0
"2025-01-13",0,1,"Uber",10521,1095,688,0,688,12,12,595,607,7,1,1,2
"2025-01-13",1,1,"Lyft",2019,0,0,0,0,2,2,383,385,1,0,0,0
"2025-01-13",1,1,"Uber",5874,632,286,0,286,5,5,324,329,3,1,1,1
"2025-01-13",2,1,"Lyft",1413,0,0,0,0,2,2,289,291,0,0,0,0
"2025-01-13",2,1,"Uber",4133,454,192,0,192,4,4,193,197,1,1,1,1
"2025-01-13",3,1,"Lyft",1196,0,0,0,0,3,3,284,287,1,0,0,0
"2025-01-13",3,1,"Uber",3711,397,173,0,173,5,5,194,199,3,2,2,2
"2025-01-13",4,1,"Lyft",1933,0,0,0,0,1,1,364,365,0,0,0,0
"2025-01-13",4,1,"Uber",5591,525,255,0,255,3,3,273,276,0,0,0,0
